autor_id;autor;naixement;defunció;gènere;ciutat;dialecte;wiki_id;viaf;obra;any;traducció;font;poema;núm. de vers;text del vers;escansió;1;2;3;4;5;6;7;8;9;10;síl·labes mètriques;síl·labes extramètriques;subdivisió;llicències;mots;l_mots;mots al còlon 1;mots al còlon 2;patró;patró_rítmic;encavalcament;metronome
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;15;         pres per lo coll me portà de mon grat.;PRES#per#lo#COLL#me#por.TÀ#de#mon#GRAT;4;0;0;5;0;0;4;0;0;5;10;0;4+6;;9;[1, 1, 1, 1, 1, 2, 1, 1, 1];4;5.0;1001 001001;4005 004005;;S.w.w.S.w.wS.w.w.S|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;16;         Jamés Amor va desacompanyat,;ja.MÉS#a.MOR#va#DE.sa.COM.pa.NYAT;0;4;0;5;0;2;0;2;0;5;10;0;4+6;;4;[2, 2, 1, 5];2;2.0;0101 010101;0405 020205;;wS.wS.w.SwSwS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;17;         no·l dexen may Temor e Gelosia:;no'l#DE.xen#MAY#te.MOR#e#GE.lo.SI.a;0;4;0;5;0;4;0;2;0;5;10;1;4+6;;6;[1, 2, 1, 2, 1, 4];3;3.0;0101 010101;0405 040205;;w.Sw.S.wS.w.SwSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;18;         cascú per si creixen la pena mia.;cas.CÚ#per#si#CREI.xen#la#PE.na#MI.a;0;3;0;0;4;0;0;4;0;5;10;1;Cap;;7;[2, 1, 1, 2, 1, 2, 2];7;;0100100101;0300400405;;wS.w.w.Sw.w.Sw.Sw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;19;         Enamorat vol Amor qu’axí sia,;en.A.mo.RAT#VOL#a.MOR#qua.xí#SI.a;0;2;0;5;4;0;4;0;1;5;10;1;4+6;;5;[4, 1, 2, 2, 2];1;4.0;0101 101001;0205 404015;;wSwS.S.wS.ww.Sw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;20;         si tal me trop, amor sia loat.;si#TAL#me#TROP#a.MOR#SI.a#lo.AT;0;3;0;2;0;5;4;0;0;5;10;0;6+4;;7;[1, 1, 1, 1, 2, 2, 2];5;2.0;010101 1001;030205 4005;;w.S.w.S.wS.Sw.wS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;21;         Repòs no tinch d’un verme qui·m rosega,;re.PÒS#no#TINCH#d'un#VER.me#QUI'M#ro.SE.ga;0;4;0;5;0;4;0;2;0;5;10;1;4+6;;7;[2, 1, 1, 1, 2, 1, 3];3;4.0;0101 010101;0405 040205;;wS.w.S.w.Sw.S.wSw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;22;         al cor s’és mès, d’aquell pren nodriment,;al#COR#s'és#MÈS#d'a.quell#PREN#no.dri.MENT;0;4;0;5;0;1;4;0;0;5;10;0;4+6;;7;[1, 1, 1, 1, 2, 1, 3];4;3.0;0101 001001;0405 014005;;w.S.w.S.ww.S.wwS|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;23;"         per estrem doll de làgrimes sa rega;";PER#es.trem#DOLL#de#LÀ.gri.MES#sa#RE.ga;2;0;1;5;0;4;0;2;0;5;10;1;4+6;;7;[1, 2, 1, 1, 3, 1, 2];3;4.0;1001 010101;2015 040205;;S.ww.S.w.SwS.w.Sw|
Romeu Llull;Llull, Romeu;1439;1469;;Barcelona;central;Q18002220;165679610;rao90.x;1460;False;;1.txt;24;         ma trista fas tot delit la renega,;ma#TRIS.ta#FAS#tot#de.LIT#la#re.NE.ga;0;4;0;5;0;0;4;0;0;5;10;1;4+6;;7;[1, 2, 1, 1, 2, 1, 3];3;4.0;0101 001001;0405 004005;;w.Sw.S.w.wS.w.wSw|
